L	50	-10	-150		-663	425	1203	23	22
L	50	-9	-150		-662	423	1206	23	22
L	50	11	-160		-547	419	1282	23	1
L	50	-8	-150		-661	420	1210	23	21
L	50	12	-160		-544	418	1284	23	0
L	50	27	-170		-431	440	1290	23	-17
L	50	-7	-150		-659	418	1214	24	20
L	50	14	-160		-539	416	1288	24	-1
L	50	-6	-150		-658	416	1218	24	19
L	50	13	-160		-542	417	1286	24	-1
L	50	28	-170		-428	439	1290	24	-18
L	50	29	-170		-426	439	1290	24	-19
L	50	16	-160		-534	413	1292	25	-3
L	50	-4	-150		-654	412	1225	25	18
L	50	-3	-150		-653	410	1229	25	17
L	50	15	-160		-537	414	1290	25	-2
L	50	-5	-150		-656	414	1221	25	18
L	50	30	-170		-423	439	1290	25	-20
L	50	17	-160		-531	412	1294	26	-4
L	50	-2	-150		-651	407	1233	26	16
L	50	18	-160		-528	411	1296	26	-5
L	50	-1	-150		-649	405	1236	26	15
L	50	31	-170		-421	439	1291	26	-21
L	50	32	-170		-419	439	1291	26	-21
L	50	1	-150		-645	401	1243	27	14
L	50	20	-160		-523	409	1299	27	-6
L	50	2	-150		-643	399	1247	27	13
L	50	0	-150		-647	403	1240	27	14
L	50	19	-160		-526	410	1298	27	-5
L	50	33	-170		-416	439	1291	27	-22
L	50	-51	-140		-691	502	974	28	57
L	50	-40	-140		-717	474	1023	28	48
L	50	-33	-140		-728	455	1056	28	43
L	50	-46	-140		-704	489	995	28	53
L	50	-39	-140		-719	471	1027	28	48
L	50	-49	-140		-697	497	982	28	55
L	50	-45	-140		-707	487	1000	28	52
L	50	-38	-140		-721	468	1032	28	47
L	50	-52	-140		-688	505	969	28	58
L	50	21	-160		-520	408	1301	28	-7
L	50	-44	-140		-709	484	1004	28	51
L	50	22	-160		-517	407	1303	28	-8
L	50	-37	-140		-723	466	1037	28	46
L	50	-48	-140		-699	495	987	28	55
L	50	-43	-140		-711	482	1009	28	51
L	50	-36	-140		-724	463	1042	28	45
L	50	-50	-140		-694	500	978	28	56
L	50	3	-150		-641	397	1250	28	12
L	50	-42	-140		-713	479	1014	28	50
L	50	-35	-140		-726	460	1046	28	45
L	50	4	-150		-638	395	1254	28	11
L	50	-47	-140		-702	492	991	28	54
L	50	-41	-140		-715	476	1018	28	49
L	50	-34	-140		-727	457	1051	28	44
L	50	34	-170		-414	439	1291	28	-23
L	50	35	-170		-411	439	1291	28	-24
L	50	-53	-140		-685	507	965	29	58
L	50	-28	-140		-733	441	1080	29	39
L	50	23	-160		-514	406	1304	29	-8
L	50	-31	-140		-730	449	1066	29	42
L	50	-55	-140		-679	512	957	29	60
L	50	-27	-140		-734	438	1085	29	39
L	50	-56	-140		-676	514	953	29	61
L	50	-30	-140		-731	446	1070	29	41
L	50	-26	-140		-734	435	1090	29	38
L	50	5	-150		-636	393	1257	29	11
L	50	-54	-140		-682	509	961	29	59
L	50	-32	-140		-729	452	1061	29	42
L	50	6	-150		-634	391	1261	29	10
L	50	-29	-140		-732	443	1075	29	40
L	50	-57	-140		-672	516	949	29	61
L	50	7	-150		-631	389	1264	29	9
L	50	36	-170		-409	439	1291	29	-24
L	50	-59	-140		-665	521	941	30	63
L	50	-21	-140		-736	421	1115	30	34
L	50	-25	-140		-735	432	1095	30	37
L	50	-23	-140		-735	426	1105	30	35
L	50	-60	-140		-662	523	937	30	64
L	50	8	-150		-629	387	1267	30	8
L	50	-58	-140		-669	519	945	30	62
L	50	-22	-140		-736	423	1110	30	35
L	50	9	-150		-626	385	1271	30	8
L	50	24	-160		-511	405	1306	30	-9
L	50	-24	-140		-735	429	1100	30	36
L	50	25	-160		-508	405	1307	30	-10
L	50	37	-170		-406	439	1291	30	-25
L	50	38	-170		-404	439	1291	30	-26
L	50	10	-150		-623	384	1274	31	7
L	50	-19	-140		-736	415	1125	31	33
L	50	-17	-140		-735	409	1134	31	31
L	50	11	-150		-621	382	1277	31	6
L	50	-20	-140		-736	418	1120	31	33
L	50	-62	-140		-654	527	930	31	65
L	50	-18	-140		-735	412	1129	31	32
L	50	26	-160		-505	404	1309	31	-11
L	50	-16	-140		-735	406	1139	31	30
L	50	27	-160		-502	403	1310	31	-11
L	50	-61	-140		-658	525	933	31	64
L	50	39	-170		-401	439	1291	31	-27
L	50	-63	-140		-651	530	926	32	66
L	50	-64	-140		-647	532	922	32	67
L	50	-12	-140		-732	395	1159	32	27
L	50	12	-150		-618	380	1280	32	5
L	50	-15	-140		-734	404	1144	32	30
L	50	28	-160		-499	402	1312	32	-12
L	50	-13	-140		-733	398	1154	32	28
L	50	13	-150		-615	378	1283	32	5
L	50	-14	-140		-734	401	1149	32	29
L	50	40	-170		-399	439	1291	32	-27
L	50	41	-170		-396	439	1290	32	-28
L	50	-65	-140		-643	534	919	33	67
L	50	29	-160		-496	401	1313	33	-13
L	50	-10	-140		-730	390	1169	33	26
L	50	30	-160		-493	401	1314	33	-14
L	50	15	-150		-609	374	1290	33	3
L	50	-9	-140		-729	387	1173	33	25
L	50	-11	-140		-731	392	1164	33	27
L	50	14	-150		-612	376	1287	33	4
L	50	42	-170		-394	439	1290	33	-29
L	50	-67	-140		-635	538	912	34	69
L	50	17	-150		-603	371	1296	34	2
L	50	-5	-140		-724	376	1193	34	22
L	50	-8	-140		-728	384	1178	34	24
L	50	-6	-140		-725	378	1188	34	23
L	50	-7	-140		-727	381	1183	34	24
L	50	31	-160		-490	400	1316	34	-14
L	50	16	-150		-606	373	1293	34	2
L	50	32	-160		-486	399	1317	34	-15
L	50	-66	-140		-639	536	915	34	68
L	50	43	-170		-391	439	1290	34	-30
L	50	18	-150		-600	369	1298	35	1
L	50	-4	-140		-722	373	1197	35	22
L	50	33	-160		-483	399	1318	35	-16
L	50	-68	-140		-631	540	909	35	69
L	50	19	-150		-597	368	1301	35	0
L	50	-3	-140		-720	370	1202	35	21
L	50	-2	-140		-719	367	1207	35	20
L	50	44	-170		-389	440	1290	35	-30
L	50	21	-150		-590	365	1307	36	-1
L	50	1	-140		-713	359	1221	36	18
L	50	-1	-140		-717	365	1211	36	19
L	50	34	-160		-480	398	1319	36	-17
L	50	20	-150		-593	366	1304	36	0
L	50	35	-160		-477	397	1320	36	-17
L	50	-69	-140		-626	542	905	36	70
L	50	0	-140		-715	362	1216	36	19
L	50	45	-170		-387	440	1289	36	-31
L	50	46	-170		-384	440	1289	36	-32
L	50	2	-140		-711	357	1225	37	17
L	50	-70	-140		-622	543	902	37	71
L	50	36	-160		-473	397	1321	37	-18
L	50	22	-150		-587	363	1310	37	-2
L	50	3	-140		-708	354	1230	37	17
L	50	4	-140		-706	352	1234	37	16
L	50	23	-150		-583	361	1312	37	-2
L	50	47	-170		-382	440	1289	37	-32
L	50	5	-140		-704	349	1239	38	15
L	50	37	-160		-470	396	1322	38	-19
L	50	25	-150		-576	358	1317	38	-4
L	50	38	-160		-467	396	1323	38	-19
L	50	7	-140		-699	344	1248	38	14
L	50	24	-150		-580	360	1315	38	-3
L	50	6	-140		-701	346	1243	38	15
L	50	48	-170		-379	440	1288	38	-33
L	50	26	-150		-573	357	1320	39	-5
L	50	9	-140		-693	339	1256	39	13
L	50	8	-140		-696	341	1252	39	13
L	50	27	-150		-569	356	1322	39	-5
L	50	39	-160		-463	395	1324	39	-20
L	50	49	-170		-377	441	1288	39	-34
L	50	12	-140		-684	332	1269	40	11
L	50	28	-150		-565	354	1325	40	-6
L	50	40	-160		-460	395	1324	40	-21
L	50	11	-140		-687	334	1265	40	11
L	50	41	-160		-457	394	1325	40	-21
L	50	10	-140		-690	336	1260	40	12
L	50	29	-150		-561	353	1327	40	-7
L	50	50	-170		-374	441	1287	40	-35
L	50	42	-160		-453	394	1326	41	-22
L	50	14	-140		-678	327	1277	41	9
L	50	31	-150		-554	350	1331	41	-8
L	50	30	-150		-558	352	1329	41	-7
L	50	13	-140		-681	329	1273	41	10
L	50	51	-170		-372	441	1287	41	-35
L	50	16	-140		-671	322	1285	42	8
L	50	-33	-130		-777	420	999	42	43
L	50	-23	-130		-789	387	1056	42	37
L	50	-34	-130		-775	423	994	42	44
L	50	17	-140		-668	320	1289	42	7
L	50	-29	-130		-784	407	1021	42	41
L	50	-26	-130		-787	397	1039	42	39
L	50	-22	-130		-790	384	1061	42	36
L	50	-31	-130		-781	413	1010	42	42
L	50	-36	-130		-771	429	983	42	45
L	50	32	-150		-550	349	1334	42	-8
L	50	-37	-130		-769	432	977	42	46
L	50	43	-160		-450	394	1326	42	-23
L	50	-21	-130		-790	380	1067	42	36
L	50	-25	-130		-788	394	1044	42	38
L	50	-28	-130		-785	404	1027	42	40
L	50	-32	-130		-779	417	1005	42	43
L	50	-30	-130		-782	410	1016	42	41
L	50	15	-140		-675	325	1281	42	9
L	50	-24	-130		-789	390	1050	42	38
L	50	-35	-130		-774	426	988	42	45
L	50	-27	-130		-786	400	1033	42	39
L	50	52	-170		-370	442	1286	42	-36
L	50	-40	-130		-762	442	961	43	48
L	50	-16	-130		-791	364	1096	43	32
L	50	-41	-130		-760	445	956	43	48
L	50	-13	-130		-790	354	1113	43	31
L	50	-18	-130		-791	370	1085	43	34
L	50	33	-150		-546	348	1336	43	-9
L	50	-20	-130		-791	377	1073	43	35
L	50	-38	-130		-767	436	972	43	47
L	50	34	-150		-542	347	1338	43	-10
L	50	-15	-130		-791	360	1102	43	32
L	50	44	-160		-446	393	1327	43	-23
L	50	-12	-130		-789	351	1119	43	30
L	50	45	-160		-443	393	1328	43	-24
L	50	18	-140		-664	318	1293	43	7
L	50	-43	-130		-754	451	945	43	50
L	50	-17	-130		-791	367	1090	43	33
L	50	-39	-130		-765	439	966	43	47
L	50	19	-140		-661	316	1297	43	6
L	50	-19	-130		-791	374	1079	43	34
L	50	-14	-130		-790	357	1108	43	31
L	50	-42	-130		-757	448	950	43	49
L	50	53	-170		-367	442	1285	43	-36
L	50	54	-170		-365	442	1285	43	-37
L	50	-9	-130		-787	341	1136	44	28
L	50	-44	-130		-751	454	940	44	50
L	50	-7	-130		-785	334	1148	44	27
L	50	20	-140		-657	313	1300	44	5
L	50	46	-160		-440	393	1328	44	-24
L	50	-10	-130		-788	344	1131	44	29
L	50	-11	-130		-789	347	1125	44	29
L	50	35	-150		-538	346	1340	44	-10
L	50	-45	-130		-748	457	935	44	51
L	50	21	-140		-653	311	1304	44	5
L	50	36	-150		-534	344	1342	44	-11
L	50	-8	-130		-786	337	1142	44	27
L	50	-47	-130		-742	463	925	44	52
L	50	-46	-130		-745	460	930	44	52
L	50	55	-170		-363	443	1284	44	-38
L	50	23	-140		-646	307	1311	45	4
L	50	-6	-130		-783	331	1153	45	26
L	50	47	-160		-436	392	1328	45	-25
L	50	-4	-130		-781	324	1165	45	25
L	50	37	-150		-530	343	1344	45	-12
L	50	-5	-130		-782	327	1159	45	26
L	50	-49	-130		-735	469	915	45	53
L	50	-2	-130		-777	318	1176	45	24
L	50	22	-140		-650	309	1308	45	4
L	50	-48	-130		-738	466	920	45	53
L	50	-50	-130		-731	471	910	45	54
L	50	-3	-130		-779	321	1170	45	24
L	50	56	-170		-360	443	1283	45	-38
L	50	24	-140		-642	305	1315	46	3
L	50	-53	-130		-720	480	895	46	56
L	50	-52	-130		-724	477	900	46	55
L	50	48	-160		-433	392	1329	46	-26
L	50	2	-130		-769	305	1198	46	21
L	50	25	-140		-638	303	1318	46	2
L	50	38	-150		-526	342	1345	46	-12
L	50	-1	-130		-775	315	1181	46	23
L	50	1	-130		-771	308	1192	46	22
L	50	39	-150		-522	341	1347	46	-13
L	50	0	-130		-773	311	1187	46	23
L	50	26	-140		-634	301	1322	46	2
L	50	-51	-130		-728	474	905	46	55
L	50	57	-170		-358	444	1283	46	-39
L	50	49	-160		-429	392	1329	47	-26
L	50	5	-130		-762	296	1214	47	20
L	50	50	-160		-426	392	1329	47	-27
L	50	-54	-130		-716	482	891	47	56
L	50	3	-130		-767	302	1203	47	21
L	50	28	-140		-625	297	1329	47	1
L	50	-55	-130		-712	485	886	47	57
L	50	4	-130		-764	299	1208	47	20
L	50	6	-130		-759	293	1219	47	19
L	50	27	-140		-629	299	1325	47	1
L	50	40	-150		-518	340	1349	47	-13
L	50	58	-170		-356	444	1282	47	-40
L	50	42	-150		-509	339	1352	48	-15
L	50	51	-160		-422	392	1330	48	-27
L	50	8	-130		-754	287	1230	48	18
L	50	9	-130		-751	284	1235	48	17
L	50	29	-140		-621	295	1332	48	0
L	50	-56	-130		-708	488	882	48	58
L	50	7	-130		-757	290	1224	48	18
L	50	41	-150		-513	339	1350	48	-14
L	50	-57	-130		-704	490	877	48	58
L	50	30	-140		-616	293	1335	48	-1
L	50	59	-170		-353	445	1281	48	-40
L	50	43	-150		-505	338	1353	49	-15
L	50	32	-140		-607	290	1341	49	-2
L	50	-58	-130		-700	493	873	49	59
L	50	52	-160		-419	392	1330	49	-28
L	50	10	-130		-748	281	1240	49	17
L	50	12	-130		-742	275	1250	49	16
L	50	31	-140		-612	292	1338	49	-1
L	50	11	-130		-745	278	1245	49	16
L	50	45	-150		-496	336	1356	50	-16
L	50	53	-160		-415	392	1330	50	-29
L	50	13	-130		-738	272	1255	50	15
L	50	33	-140		-603	288	1344	50	-2
L	50	44	-150		-500	337	1355	50	-16
L	50	15	-130		-731	266	1265	50	14
L	50	-59	-130		-695	495	868	50	59
L	50	14	-130		-735	269	1260	50	14
L	50	-60	-130		-691	498	864	50	60
L	50	60	-170		-351	445	1280	50	-41
L	50	54	-160		-412	392	1330	51	-29
L	50	35	-140		-594	285	1350	51	-3
L	50	18	-130		-720	258	1279	51	12
L	50	34	-140		-598	287	1347	51	-3
L	50	16	-130		-728	263	1270	51	13
L	50	46	-150		-492	335	1357	51	-17
L	50	17	-130		-724	261	1275	51	13
L	50	-61	-130		-686	500	860	51	60
L	50	61	-170		-349	446	1279	51	-41
L	50	20	-130		-712	253	1289	52	11
L	50	21	-130		-708	250	1293	52	11
L	50	55	-160		-408	392	1330	52	-30
L	50	47	-150		-487	335	1359	52	-17
L	50	36	-140		-589	283	1352	52	-4
L	50	-62	-130		-682	503	856	52	61
L	50	48	-150		-483	334	1360	52	-18
L	50	19	-130		-716	255	1284	52	12
L	50	-63	-130		-677	505	852	52	62
L	50	37	-140		-584	282	1355	52	-4
L	50	62	-170		-347	446	1278	52	-42
L	50	22	-130		-704	247	1298	53	10
L	50	57	-160		-402	392	1330	53	-31
L	50	23	-130		-700	245	1302	53	10
L	50	39	-140		-574	279	1360	53	-6
L	50	49	-150		-479	333	1361	53	-18
L	50	38	-140		-579	280	1358	53	-5
L	50	-64	-130		-672	507	848	53	62
L	50	56	-160		-405	392	1330	53	-30
L	50	63	-170		-344	447	1277	53	-42
L	50	-65	-130		-668	510	844	54	63
L	50	58	-160		-398	392	1330	54	-31
L	50	41	-140		-564	276	1365	54	-7
L	50	26	-130		-686	237	1315	54	8
L	50	40	-140		-569	277	1363	54	-6
L	50	24	-130		-695	242	1306	54	9
L	50	50	-150		-474	333	1362	54	-19
L	50	25	-130		-691	240	1311	54	8
L	50	64	-170		-342	447	1276	54	-43
L	50	-13	-120		-836	300	1070	55	32
L	50	-9	-120		-834	286	1096	55	30
L	50	27	-130		-682	235	1319	55	7
L	50	-24	-120		-832	341	999	55	38
L	50	-16	-120		-837	312	1051	55	34
L	50	-19	-120		-836	323	1031	55	35
L	50	-27	-120		-828	352	980	55	39
L	50	51	-150		-470	332	1363	55	-19
L	50	28	-130		-677	233	1323	55	7
L	50	42	-140		-559	275	1367	55	-7
L	50	52	-150		-465	332	1364	55	-20
L	50	-28	-120		-827	356	974	55	40
L	50	-8	-120		-833	282	1102	55	30
L	50	-12	-120		-836	297	1077	55	32
L	50	-31	-120		-821	367	955	55	41
L	50	-21	-120		-835	330	1019	55	36
L	50	-15	-120		-837	308	1057	55	33
L	50	-18	-120		-836	319	1038	55	35
L	50	-7	-120		-832	278	1109	55	29
L	50	-25	-120		-831	345	993	55	38
L	50	-11	-120		-835	293	1083	55	31
L	50	-23	-120		-833	338	1006	55	37
L	50	-30	-120		-823	363	961	55	41
L	50	-66	-130		-663	512	840	55	63
L	50	-14	-120		-836	304	1064	55	33
L	50	59	-160		-395	392	1330	55	-32
L	50	-17	-120		-837	315	1044	55	34
L	50	-10	-120		-835	289	1089	55	31
L	50	-20	-120		-835	326	1025	55	36
L	50	-26	-120		-830	349	987	55	39
L	50	-29	-120		-825	360	968	55	40
L	50	-22	-120		-834	334	1012	55	37
L	50	65	-170		-340	448	1275	55	-43
L	50	53	-150		-461	331	1364	56	-20
L	50	-1	-120		-823	256	1147	56	26
L	50	-3	-120		-826	264	1134	56	27
L	50	-32	-120		-819	370	949	56	41
L	50	29	-130		-672	230	1327	56	6
L	50	-6	-120		-831	274	1115	56	29
L	50	-35	-120		-812	381	930	56	43
L	50	-33	-120		-817	374	943	56	42
L	50	0	-120		-821	253	1153	56	26
L	50	43	-140		-554	273	1370	56	-8
L	50	30	-130		-667	228	1331	56	6
L	50	-4	-120		-828	267	1128	56	28
L	50	-2	-120		-825	260	1140	56	27
L	50	44	-140		-549	272	1372	56	-8
L	50	-34	-120		-815	378	937	56	42
L	50	60	-160		-391	392	1329	56	-32
L	50	-37	-120		-807	388	918	56	44
L	50	31	-130		-662	226	1335	56	6
L	50	-36	-120		-810	385	924	56	43
L	50	1	-120		-819	249	1159	56	25
L	50	-5	-120		-829	271	1121	56	28
L	50	-67	-130		-658	514	836	56	64
L	50	66	-170		-338	449	1274	56	-44
L	50	3	-120		-814	242	1171	57	24
L	50	46	-140		-539	270	1376	57	-9
L	50	33	-130		-652	222	1342	57	5
L	50	-40	-120		-799	398	901	57	45
L	50	2	-120		-817	246	1165	57	25
L	50	5	-120		-809	235	1184	57	23
L	50	-42	-120		-792	405	889	57	46
L	50	-68	-130		-652	516	832	57	64
L	50	-41	-120		-795	402	895	57	46
L	50	4	-120		-812	238	1177	57	24
L	50	61	-160		-388	392	1329	57	-33
L	50	32	-130		-657	224	1339	57	5
L	50	54	-150		-456	331	1365	57	-21
L	50	-38	-120		-804	392	912	57	44
L	50	45	-140		-544	271	1374	57	-8
L	50	6	-120		-807	231	1190	57	23
L	50	-39	-120		-802	395	906	57	45
L	50	67	-170		-336	449	1273	57	-44
L	50	47	-140		-534	269	1378	58	-9
L	50	55	-150		-452	330	1366	58	-21
L	50	7	-120		-804	228	1196	58	22
L	50	-69	-130		-647	518	829	58	65
L	50	11	-120		-791	214	1219	58	21
L	50	9	-120		-798	221	1207	58	21
L	50	-45	-120		-782	415	872	58	48
L	50	34	-130		-647	220	1346	58	4
L	50	-43	-120		-789	408	883	58	47
L	50	35	-130		-642	217	1349	58	4
L	50	62	-160		-384	392	1329	58	-33
L	50	8	-120		-801	225	1201	58	22
L	50	10	-120		-795	218	1213	58	21
L	50	-44	-120		-785	412	877	58	47
L	50	56	-150		-447	330	1366	59	-22
L	50	14	-120		-781	205	1236	59	19
L	50	37	-130		-631	214	1356	59	3
L	50	-48	-120		-770	425	855	59	49
L	50	-46	-120		-778	418	866	59	48
L	50	-70	-130		-642	520	825	59	65
L	50	12	-120		-788	211	1225	59	20
L	50	57	-150		-442	330	1367	59	-22
L	50	13	-120		-784	208	1230	59	20
L	50	63	-160		-381	393	1328	59	-34
L	50	15	-120		-777	201	1242	59	19
L	50	49	-140		-523	267	1381	59	-10
L	50	36	-130		-636	215	1353	59	3
L	50	-47	-120		-774	421	861	59	49
L	50	48	-140		-528	268	1380	59	-10
L	50	68	-170		-334	450	1272	59	-45
L	50	18	60		16	-91	800	60	17
L	50	19	-120		-761	189	1263	60	17
R	50	19	-120		58	189	1268	60	17
L	50	38	-130		-625	212	1360	60	2
R	50	18	60		836	-91	805	60	17
L	50	19	60		16	-88	794	60	17
L	50	-49	-120		-766	428	850	60	49
R	50	19	60		836	-88	799	60	17
L	50	58	-150		-438	330	1367	60	-23
R	50	58	-150		381	330	1372	60	-23
L	50	50	-140		-518	266	1383	60	-11
L	50	39	-130		-620	210	1363	60	2
R	50	39	-130		199	210	1368	60	2
L	50	17	-120		-769	195	1253	60	18
L	50	-51	60		-240	-296	1155	60	50
L	50	-51	-120		-758	434	839	60	50
R	50	-51	-120		61	434	844	60	50
L	50	40	-130		-614	208	1366	60	1
R	50	40	-130		205	208	1371	60	1
R	50	-51	60		579	-296	1160	60	50
L	50	-50	60		-233	-295	1153	60	50
L	50	18	-120		-765	192	1258	60	17
L	50	64	-160		-377	393	1328	60	-34
R	50	64	-160		442	393	1333	60	-34
R	50	18	-120		54	192	1263	60	17
R	50	-50	60		586	-295	1158	60	50
L	50	-50	-120		-762	431	844	60	50
R	50	-50	-120		57	431	849	60	50
L	50	16	-120		-773	198	1247	60	18
L	50	69	-170		-332	451	1271	60	-45
L	50	20	-120		-757	186	1269	61	17
R	50	20	-120		62	186	1274	61	17
R	50	-53	60		565	-299	1165	61	51
L	50	-52	60		-247	-298	1158	61	51
R	50	-52	60		572	-298	1163	61	51
L	50	-52	-120		-753	437	834	61	51
R	50	-52	-120		66	437	839	61	51
L	50	21	-120		-752	183	1274	61	16
R	50	21	-120		67	183	1279	61	16
